mso_code,device_id,event_date,event_time,station_num,prog_code
1540,000000ad367e,20151101,142201,48969,EP000170700435
1540,000000ad367e,20151101,161230,14771,SH019578790000
1540,000000ad367e,20151101,210000,59337,EP013240020103
1540,000000ad378d,20151101,183000,11913,EP019494220125
1540,000000ad378d,20151101,190000,11913,EP000168930672
1540,000000ad3835,20151101,114721,58452,EP005212626350
1540,000000ad3835,20151101,120000,48969,EP000170700483
1540,000000ad3835,20151101,221818,31226,SP003189730000
1540,000000ad3838,20151101,33000,32645,SH001138350000
1540,000000ad3838,20151101,124415,99993,MP_MISSINGPROGRAM
1540,000000ad3838,20151101,150000,60048,EP013216350256
1540,000000ad3838,20151101,205616,10021,EP013240020101
1540,000000ad3845,20151101,134802,11006,MV007871490000
1540,000000ad3845,20151101,204407,70387,EP013613250042
1540,000000ad3939,20151101,125612,45399,SH010847320000
1540,000000ad3939,20151101,165530,71771,EP000310092289
1540,000000ad3e63,20151101,20500,31709,MV002044040000
1540,000000ad3e63,20151101,182441,64490,EP014160490055
1540,000000ad3e63,20151101,190903,64490,EP022408210005
1540,000000ad3e63,20151101,201104,42599,EP019667680005
1540,000000ad3e63,20151101,202444,62420,SH022276670000
1540,000000ad3e9f,20151101,21922,11187,EP019149930007
1540,000000ad3e9f,20151101,23726,11896,SH022422680000
1540,000000ad3e9f,20151101,51947,11187,SH021247180000
1540,000000ad3e9f,20151101,55723,10179,SP003199560000
1540,000000ad3e9f,20151101,70000,11187,SH021247180000
1540,000000ad3e9f,20151101,142933,11187,EP017512260021
1540,000000ad3e9f,20151101,164901,46784,EP000005520007
1540,000000ad3e9f,20151101,164909,60316,EP005544776925
1540,000000ad3e9f,20151101,184629,11948,SP003189720000
1540,000000ad3e9f,20151101,194210,11896,EP000000351260
1540,000000ad3e9f,20151101,203252,11896,EP019222940027
1540,000000ad3e9f,20151101,230000,11896,SH021468280000
1540,000000ad438b,20151101,75028,45507,EP020089920001
1540,000000ad438b,20151101,80135,45507,EP000296530943
1540,000000ad438b,20151101,81309,32645,SH000199170000
1540,000000ad438b,20151101,90506,42599,SH001148370000
1540,000000ad438b,20151101,190800,58574,MV004858510000
1540,000000ad438b,20151101,192132,68385,MV000322230000
1540,000000ad438b,20151101,194922,31711,EP009311820056
1540,000000ad438b,20151101,220000,31711,EP005927330055
1540,000000ad439a,20151101,220000,11207,EP003169780402
1540,000000ad44ce,20151101,210000,30754,EP011583840142
1540,000000ad45c7,20151101,231,99993,MP_MISSINGPROGRAM
1540,000000ad45c7,20151101,133000,21320,SH022522570000
1540,000000ad46a4,20151101,200000,66268,MV008001400000
1540,000000ad46a6,20151101,30000,49788,EP015515980049
1540,000000ad46a6,20151101,53000,49788,SH000000010000
1540,000000ad46a6,20151101,83000,49788,EP015409850028
1540,000000ad46da,20151101,140507,14902,EP013600540083
1540,000000ad46da,20151101,140639,10093,MV001591260000
1540,000000ad46da,20151101,140806,11913,EP000820920067
1540,000000ad46da,20151101,140946,11867,MV002799110000
1540,000000ad46da,20151101,140953,99993,MP_MISSINGPROGRAM
1540,000000ad46da,20151101,141402,10138,MV000874120000
1540,000000ad46da,20151101,144141,14902,EP013600540083
1540,000000ad46da,20151101,153944,99993,MP_MISSINGPROGRAM
1540,000000ad46da,20151101,210000,14902,EP020116750027
1540,000000ad470f,20151101,73000,14075,EP010519880014
1540,000000ad470f,20151101,163433,14075,EP021385850007
1540,000000ad470f,20151101,170240,14075,EP022250220010
1540,000000ad470f,20151101,174008,14075,EP016870320019
1540,000000ad4749,20151101,84337,30754,SH013854920000
1540,000000ad4749,20151101,91645,99993,MP_MISSINGPROGRAM
1540,000000ad4749,20151101,91653,50747,EP014328710031
1540,000000ad4749,20151101,101746,58515,MV002661730000
1540,000000ad4749,20151101,110649,61854,EP005544725018
1540,000000ad4749,20151101,112445,99993,MP_MISSINGPROGRAM
1540,000000ad4749,20151101,114037,60316,EP005870670183
1540,000000ad4749,20151101,123000,42599,SH001148370000
1540,000000ad4749,20151101,142157,14902,EP013600540083
1540,000000ad4749,20151101,145837,60150,MV004251920000
1540,000000ad4749,20151101,150619,89714,SP003254860000
1540,000000ad4749,20151101,155343,59250,EP014494091620
1540,000000ad4749,20151101,155559,49848,SP003253020000
1540,000000ad4749,20151101,155622,82990,EP018448080009
1540,000000ad4749,20151101,160128,64549,EP003915550435
1540,000000ad4749,20151101,163559,59337,MV001602060000
1540,000000ad4749,20151101,170155,45507,EP022138670017
1540,000000ad4749,20151101,170842,59250,EP000199377329
1540,000000ad4749,20151101,171211,57390,EP004154020610
1540,000000ad4749,20151101,174752,58574,MV004858510000
1540,000000ad4749,20151101,180337,30754,SH021468270000
1540,000000ad4749,20151101,182426,31709,SH003602880000
1540,000000ad4749,20151101,184850,31709,EP019494220125
1540,000000ad4749,20151101,185734,31709,EP019494220125
1540,000000ad4749,20151101,201743,60964,MV001425650000
1540,000000ad4749,20151101,204711,58780,EP022445970002
1540,000000ad4749,20151101,204950,72772,EP019732500014
1540,000000ad4749,20151101,205245,31711,EP001151270046
1540,000000ad4749,20151101,205548,56905,EP017324570038
1540,000000ad4749,20151101,205723,59615,MV000135600000
1540,000000ad4a6b,20151101,50111,59208,EP000176170181
1540,000000ad4a6b,20151101,185509,82969,EP001913551396
1540,000000ad4a6b,20151101,193000,42599,SH007795570000
1540,000000ad4fc3,20151101,70000,32645,SH000199170000
1540,000000ad4fc3,20151101,163000,30754,SH000780690000
1540,000000ad4fc3,20151101,182854,31709,SH003602880000
1540,000000ad4fc3,20151101,200000,21868,EP018704920015
1540,000000ad508d,20151101,50000,11913,SH000000010000
1540,000000ad508d,20151101,53000,11913,EP000820920067
1540,000000ad508d,20151101,210000,57391,EP013187710118
1540,000000ad50ce,20151101,110338,58812,SH021467180000
1540,000000ad50ce,20151101,135410,52317,SH012667040000
1540,000000ad50ce,20151101,180739,11741,SH020708640000
1540,000000ad50ce,20151101,223312,59208,EP012801050095
1540,000000ad517d,20151101,40000,12574,SH022822640000
1540,000000ad517d,20151101,43000,12574,SH000000010000
1540,000000ad517d,20151101,113000,12574,EP014328710037
1540,000000ad517d,20151101,203154,11428,EP014194780104
1540,000000ad517d,20151101,203222,10918,MV008176670000
1540,000000ad517d,20151101,203233,11628,SP003189730000
1540,000000ad517d,20151101,230200,10918,MV008176670000
1540,000000ad51cb,20151101,133618,19600,SP003189670000
1540,000000ad51cb,20151101,162535,19600,SP003189720000
1540,000000ad51cb,20151101,193000,19600,SH007795570000
1540,000000ad51cc,20151101,24800,19211,EP021840710017
1540,000000ad51cc,20151101,31200,19211,EP021840710003
1540,000000ad51cc,20151101,60000,19211,EP017649160007
1540,000000ad51cc,20151101,135307,30754,SP003189690000
1540,000000ad51cc,20151101,210000,30754,EP011583840142
1540,000000ad51df,20151101,233000,42599,EP012794650012
1540,000000ad51f3,20151101,23000,58623,MV003312060000
1540,000000ad51f3,20151101,185847,30754,EP015190120200
1540,000000ad51f3,20151101,223000,49788,EP016569310026
1540,000000ad5205,20151101,140000,66268,MV006296160000
1540,000000ad5222,20151101,160000,58646,SH019420750000
1540,000000ad5228,20151101,13000,59615,SH022664120000
1540,000000ad5228,20151101,183000,31711,EP014198720050
1540,000000ad5250,20151101,0,59615,MV000818540000
1540,000000ad5250,20151101,132000,10986,EP022768800001
1540,000000ad5250,20151101,210000,12131,EP012792980040
1540,000000ad5254,20151101,120,99993,MP_MISSINGPROGRAM
1540,000000ad5277,20151101,10100,14771,EP017536180008
1540,000000ad5277,20151101,60120,11913,SH003484940000
1540,000000ad5277,20151101,70000,11913,SH006856660000
1540,000000ad5277,20151101,130034,99993,MP_MISSINGPROGRAM
1540,000000ad5725,20151101,20000,58452,MV003286940000
1540,000000ad5725,20151101,50000,58452,EP004461730014
1540,000000ad5725,20151101,52905,71799,SH022497000000
1540,000000ad5725,20151101,63000,58718,SH001940910000
1540,000000ad5725,20151101,190000,49788,EP013600540161
1540,000000ad5725,20151101,190034,30754,EP000000351260
1540,000000ad5725,20151101,210000,65732,EP012427480123
1540,000000b0aefd,20151101,181542,48639,SH022066010000
1540,000000b0aefd,20151101,195444,99993,MP_MISSINGPROGRAM
1540,000000b0b86b,20151101,155200,42599,SP003189640000
1540,000000b0b86b,20151101,180000,11896,SH021468270000
1540,000000b0bf35,20151101,72154,11187,SH021247180000
1540,000000b0bf35,20151101,233728,10918,MV008176670000
1540,000000b0bf35,20151101,234400,11948,EP012794650012
1540,000000b0c15c,20151101,1828,10179,SP003199490000
1540,000000b0c15c,20151101,1923,16365,SP003199570000
1540,000000b0c15c,20151101,63000,10179,SH001138350000
1540,000000b0c176,20151101,93148,32645,SH000199170000
1540,000000b0c176,20151101,104434,67331,SH019183130000
1540,000000b0c176,20151101,111450,64549,SH017672160000
1540,000000b0c176,20151101,113814,64241,EP015295260314
1540,000000b0c176,20151101,134755,58646,EP010639460259
1540,000000b0c176,20151101,141337,45399,EP019856790023
1540,000000b0c176,20151101,151519,42599,SP003189640000
1540,000000b0c176,20151101,161507,42599,SP003189640000
1540,000000b0c176,20151101,162853,45399,EP019856790023
1540,000000b0c176,20151101,173546,45399,EP019856790008
1540,000000b0c176,20151101,203501,31226,SP003189730000
1540,000000b0c176,20151101,212718,31226,SP003189730000
1540,000000b0c176,20151101,215424,31226,SP003189730000
1540,000000b0c176,20151101,220714,70388,EP016066310079
1540,000000b0c176,20151101,224439,31226,SP003189730000
1540,000000b0c176,20151101,225255,64492,MV000160240000
1540,000000b0c31b,20151101,1419,57708,EP017536180003
1540,000000b0c31b,20151101,2044,49242,EP000168460024
1540,000000b0c31b,20151101,12401,31226,SH000191680000
1540,000000b0c31b,20151101,73000,49242,EP000015180051
1540,000000b0c3dc,20151101,162552,42599,SP003189720000
1540,000000b0c3dc,20151101,180000,31709,SH003602880000
1540,000000b0c431,20151101,90000,10139,SH021714750000
1540,000000b0c431,20151101,113000,10139,SH022941750000
1540,000000b0c431,20151101,130000,10139,SH020100740000
1540,000000b0c431,20151101,185111,10989,EP009675940109
1540,000000b0c431,20151101,192120,11896,EP000000351260
1540,000000b0c431,20151101,192128,14909,EP013320550407
1540,000000b0c431,20151101,201359,10057,EP008151260263
1540,000000b0c431,20151101,201409,14909,EP013320550411
1540,000000b0c431,20151101,203833,10057,EP008151260263
1540,000000b0c431,20151101,210817,99993,MP_MISSINGPROGRAM
1540,000000b0c431,20151101,210845,99993,MP_MISSINGPROGRAM
1540,000000b0c431,20151101,210851,16062,EP015409850058
1540,000000b0c52b,20151101,3000,49788,EP003267331316
1540,000000b0c52b,20151101,180000,49788,EP013600540162
1540,000000b0c5ad,20151101,92044,11913,SH006856680000
1540,000000b0c5ad,20151101,123621,10989,EP009675940006
1540,000000b0c5ad,20151101,173920,99993,MP_MISSINGPROGRAM
1540,000000b0c5ad,20151101,173931,11913,SH022733870000
1540,000000b0c5ad,20151101,180000,10142,SH019420650000
1540,000000b0c5ad,20151101,181005,14902,EP013600540162
1540,000000b0c5ad,20151101,200000,14902,EP016569240074
1540,000000b0c5f1,20151101,74614,72772,SH013034120000
1540,000000b0c5f1,20151101,133932,89714,SP003254850000
1540,000000b0c655,20151101,141305,42599,SP003189640000
1540,000000b0c655,20151101,210824,31226,SP003189730000
1540,000000b0c655,20151101,214217,82969,EP020802850069
1540,000000b0c655,20151101,214302,31226,SP003189730000
1540,000000b0c655,20151101,230323,42599,SH013854920000
1540,000000b0c77f,20151101,102850,31709,EP005267840577
1540,000000b0c77f,20151101,132832,42599,SP003189640000
1540,000000b0c77f,20151101,142926,42599,SP003189640000
1540,000000b0c77f,20151101,143614,42599,SP003189640000
1540,000000b0c77f,20151101,152507,42599,SP003189640000
1540,000000b0c77f,20151101,174431,31226,EP000079212622
1540,000000b0c77f,20151101,190601,31709,EP000168930672
1540,000000b0c77f,20151101,192610,31709,EP000168930672
1540,000000b0c77f,20151101,193505,42599,SH007795570000
1540,000000b0c77f,20151101,201450,31226,SH008483860000
1540,000000b0c77f,20151101,213202,31226,SP003189730000
1540,000000b0c7d1,20151101,110941,50747,SH022894310000
1540,000000b0c7d1,20151101,173904,30754,SH022515430000
1540,000000b0c7d1,20151101,183000,30754,EP015190120200
1540,000000b0c7e6,20151101,183000,59432,EP018076450019
1540,000000b0c7e6,20151101,223000,59432,EP000017710003
1540,000000b0c855,20151101,81659,60179,SH004948350000
1540,000000b0c855,20151101,85946,60179,SH004948350000
1540,000000b0c855,20151101,90556,42599,SH001148370000
1540,000000b0c855,20151101,193000,10153,EP022408210001
1540,000000b0c855,20151101,230000,65342,EP012483920272
1540,000000b0c90b,20151101,50000,42642,EP000176170266
1540,000000b0c959,20151101,43000,16123,EP007633980010
1540,000000b0c959,20151101,81624,99993,MP_MISSINGPROGRAM
1540,000000b0c959,20151101,100000,58515,MV002661730000
1540,000000b0c959,20151101,233000,31226,SH009134780000
1540,000000b0c984,20151101,51057,99993,MP_MISSINGPROGRAM
1540,000000b0c984,20151101,64833,17619,SH022505270000
1540,000000b0c984,20151101,75610,10138,SH005705730000
1540,000000b0c984,20151101,134638,14321,MV002693410000
1540,000000b0cb75,20151101,233000,31226,SH009134780000
1540,000000b0d37b,20151101,50000,18284,EP007779550011
1540,000000b0d37b,20151101,123000,21247,SH001148370000
1540,000000b0d674,20151101,232538,30754,SH021468280000
1540,000000b0d7d1,20151101,74009,52317,SH018541950000
1540,000000b0d7d1,20151101,80316,19746,SH012667040000
1540,000000b0d7d1,20151101,92350,31226,EP000028661236
1540,000000b0d7d1,20151101,101950,60316,EP005870670183
1540,000000b0d7d1,20151101,105519,30754,EP000015221195
1540,000000b0d7d1,20151101,113000,30754,SH006420720000
1540,000000b0d7d1,20151101,113414,31709,SH000405100000
1540,000000b0d7d1,20151101,183036,59615,MV002084110000
1540,000000b0d7d1,20151101,183054,62077,EP010300650097
1540,000000b0d7d1,20151101,183141,60316,EP005544776926
1540,000000b0d7d1,20151101,183202,60179,EP001777901059
1540,000000b0d7d1,20151101,200051,60179,EP001940721519
1540,000000b0d7d1,20151101,201739,60179,EP001940721519
1540,000000b0d7d1,20151101,211622,99993,MP_MISSINGPROGRAM
1540,000000b0d7d1,20151101,214645,46710,MV004264680000
1540,000000b0d7d1,20151101,214714,42599,EP019667680005
1540,000000b0d7d1,20151101,224023,79051,EP016301719062
1540,000000b0d7d1,20151101,224048,71771,EP000365112711
1540,000000b0d7d1,20151101,224200,99993,MP_MISSINGPROGRAM
1540,000000b0d7d1,20151101,230000,52317,SH003830370000
1540,000000b0da7a,20151101,220000,11754,EP019224320019
1540,000000b0da8c,20151101,115127,31709,SH000405100000
1540,000000b0daa4,20151101,145911,58452,EP003169780303
1540,000000b0daa4,20151101,210000,36205,EP010883320159
1540,000000b0daa4,20151101,220000,36205,EP022122720002
1540,000000b0daa6,20151101,143000,32645,SH019793020000
1540,000000b0daa6,20151101,220000,32645,EP022138670021
1540,000000b0dabb,20151101,164440,30754,SH000780690000
1540,000000b0dabb,20151101,200000,14902,EP016569240074
1540,000000b0db65,20151101,50000,59186,SH022579340000
1540,000000b0db65,20151101,80000,59186,SH021533420000
1540,000000b0db65,20151101,143000,59186,EP000170700736
1540,000000b0db65,20151101,184124,21247,SP003189720000
1540,000000b0db65,20151101,185722,64003,EP007537910151
1540,000000b0db65,20151101,190129,59444,MV001257060000
1540,000000b0dcd1,20151101,24828,10057,EP017976670034
1540,000000b0dcd1,20151101,160000,10989,EP009675940053
1540,000000b0dcd1,20151101,210000,10057,EP019846840023
1540,000000b0dcd1,20151101,220000,10989,EP020218360017
1540,000000b0dd8e,20151101,210000,30754,EP011583840142
1540,000000b0dea0,20151101,90916,11569,SH001148370000
1540,000000b0dea0,20151101,130000,11569,SP003189670000
1540,000000b0dea0,20151101,230000,11913,SH006856650000
1540,000000b0dec1,20151101,3000,32645,SH000199170000
1540,000000b0dec1,20151101,33000,32645,SH001138350000
1540,000000b0dec1,20151101,220300,16331,EP011529650035
1540,000000b0dec1,20151101,230400,16331,EP011529650053
1540,000000b0e0af,20151101,185850,10093,MV002084110000
1540,000000b0e0af,20151101,192752,10986,MV001425650000
1540,000000b0e0af,20151101,202333,10149,SH022276670000
1540,000000b0e0af,20151101,204636,10149,SH022276670000
1540,000000b0e0af,20151101,205214,10149,SH022276670000
1540,000000b0e1a0,20151101,180000,36205,EP017558650226
1540,000000b0e1a0,20151101,201455,49242,EP000010050009
1540,000000b0e278,20151101,180906,31709,SH003602880000
1540,000000b0e4fe,20151101,65922,31711,SH022440040000
1540,000000b0e4fe,20151101,110000,31711,EP001900610080
1540,000000b0e4fe,20151101,153415,30754,SP003189690000
1540,000000b0e4fe,20151101,193000,31711,EP009311820056
1540,000000b0e558,20151101,100000,31709,EP005267840577
1540,000000b0e558,20151101,143000,31709,SH007196930000
1540,000000b0e558,20151101,144901,91640,SH022745850000
1540,000000b0e558,20151101,173458,99993,MP_MISSINGPROGRAM
1540,000000b0e558,20151101,220000,31709,EP021847550006
1540,000000b0e5c6,20151101,70000,31709,SH006856660000
1540,000000b0e5c6,20151101,84119,58646,EP018707620088
1540,000000b0e5c6,20151101,95109,14902,EP015409850030
1540,000000b0e5c6,20151101,145505,30754,SP003189690000
1540,000000b0e5c6,20151101,164215,71771,EP000310092289
1540,000000b0e5c6,20151101,170126,31709,SH022733870000
1540,000000b0e5c6,20151101,173325,14771,SH019578790000
1540,000000b0e5c6,20151101,174127,11913,SH022733870000
1540,000000b0e5c6,20151101,204202,99993,MP_MISSINGPROGRAM
1540,000000b0e5c6,20151101,204452,11387,SP003189730000
1540,000000b0e5dd,20151101,181058,11867,MV004350150000
1540,000000b0e5dd,20151101,205746,10021,EP013240020101
1540,000000b0e5dd,20151101,233000,10021,EP013240020103
1540,000000b0e5e0,20151101,34949,99993,MP_MISSINGPROGRAM
1540,000000b0e5e0,20151101,64714,99993,MP_MISSINGPROGRAM
1540,000000b0e5e0,20151101,103128,64490,EP022847750001
1540,000000b0e5e0,20151101,163143,61036,EP005881560164
1540,000000b0e5e0,20151101,180853,61854,EP005544725019
1540,000000b0e5e0,20151101,195222,49788,EP013600540161
1540,000000b0e5e0,20151101,210000,42642,EP019234000014
1540,000000b0e5e6,20151101,91230,10057,EP017207200018
1540,000000b0e5f6,20151101,20500,11913,MV002044040000
1540,000000b0e5f6,20151101,194653,11913,EP000168930672
1540,000000b0e5f6,20151101,205124,61522,MV001646510000
1540,000000b0e5f9,20151101,0,20492,EP000037100975
1540,000000b0e60b,20151101,145540,22561,MV004918880000
1540,000000b0e60b,20151101,150833,66804,EP013841350008
1540,000000b0e60b,20151101,180141,16834,EP012948810022
1540,000000b0e60b,20151101,190000,52199,MV000322230000
1540,000000b0e616,20151101,200000,60468,EP020943420003
1540,000000b0e629,20151101,10000,49438,EP012835790023
1540,000000b0e629,20151101,105539,32645,SH022333680000
1540,000000b0e62a,20151101,20000,49242,EP000027740067
1540,000000b0e62a,20151101,130025,59976,SH008534590000
1540,000000b0e62a,20151101,133000,59976,SH019793020000
1540,000000b0e62a,20151101,163000,10188,EP000021770093
1540,000000b0e6ae,20151101,20500,31709,MV002044040000
1540,000000b0e6ae,20151101,60000,31709,SH003484940000
1540,000000b0e808,20151101,13000,14902,EP003267331348
1540,000000b0e808,20151101,73730,21192,SH014107450000
1540,000000b0e808,20151101,193000,35513,EP000018980037
1540,000000b0e808,20151101,220000,35513,EP000018980042
1540,000000b0e926,20151101,1252,10142,EP003118650074
1540,000000b0e926,20151101,1328,11948,EP007261330158
1540,000000b0e926,20151101,111101,11948,SP003189620000
1540,000000b0e926,20151101,170932,14902,EP013600540170
1540,000000b0e926,20151101,174029,91096,EP012801050085
1540,000000b0e926,20151101,183000,11158,EP009618610195
1540,000000b0e926,20151101,195131,10179,SH000199170000
1540,000000b0e93a,20151101,10237,11164,MV002694130000
1540,000000b0e93a,20151101,13000,69639,SH011136980000
1540,000000b0e93a,20151101,22909,20622,MV002809210000
1540,000000b0e93a,20151101,70248,10051,SH000000010000
1540,000000b0e93a,20151101,141500,10051,EP009285440019
1540,000000b0e93a,20151101,145703,10145,EP003915550053
1540,000000b0e93a,20151101,203338,21192,SH002956460000
1540,000000b0e93a,20151101,230000,11207,EP011581240101
1540,000000b0ea12,20151101,193009,64312,MV000013250000
1540,000000b0ea12,20151101,202938,64312,MV000208550000
1540,000000b0ea12,20151101,202945,99993,MP_MISSINGPROGRAM
1540,000000b0ebbf,20151101,20000,16123,EP007633980005
1540,000000b0ebbf,20151101,90000,10918,SH002830790000
1540,000000b0ebbf,20151101,90000,16123,EP000174760061
1540,000000b0ebbf,20151101,163000,16123,EP004596600055
1540,000000b0ebbf,20151101,183000,16123,EP004596600063
1540,000000b0ebbf,20151101,220939,16123,EP001900610212
1540,000000b0ebbf,20151101,230000,11913,SH006856650000
1540,000000b0ebcf,20151101,231702,24634,SH004010240000
1540,000000b0ebf8,20151101,111702,21247,SP003189620000
1540,000000b0ebf8,20151101,162213,34516,SH008528410000
1540,000000b0ec0b,20151101,52,99993,MP_MISSINGPROGRAM
1540,000000b0ec0b,20151101,845,99993,MP_MISSINGPROGRAM
1540,000000b0ec0b,20151101,1804,99993,MP_MISSINGPROGRAM
1540,000000b0ec0b,20151101,1842,61814,EP022795400001
1540,000000b0ec0b,20151101,13000,49788,EP003267331348
1540,000000b0ec0b,20151101,53000,49788,SH000000010000
1540,000000b0ec0b,20151101,113000,49788,EP015409850052
1540,000000b0ec0b,20151101,123000,49788,EP015409850062
1540,000000b0ec0b,20151101,201545,21247,EP019667680005
1540,000000b0ec0b,20151101,212946,99993,MP_MISSINGPROGRAM
1540,000000b0ec0b,20151101,214736,20492,SP003189730000
1540,000000b0ec13,20151101,2000,83075,MV000464920000
1540,000000b0ec13,20151101,155824,65025,SH011840760000
1540,000000b0ec4c,20151101,110000,32645,SH005968920000
1540,000000b0ec4c,20151101,211241,20492,SP003189730000
1540,000000b0ec80,20151101,81703,99993,MP_MISSINGPROGRAM
1540,000000b0ec80,20151101,103000,11896,EP000015221195
1540,000000b0ec80,20151101,110000,48969,EP000170701055
1540,000000b0ec80,20151101,175601,11948,SP003189720000
1540,000000b0ec80,20151101,183000,11896,EP015190120200
1540,000000b0ece1,20151101,72448,58321,SH014656280000
1540,000000b0ece1,20151101,180000,14771,EP012124070131
1540,000000b0ece1,20151101,210000,14771,EP012124070165
1540,000000b0ed1f,20151101,10051,20359,SH018798260000
1540,000000b0ed1f,20151101,230136,19600,SH007413630000
1540,000000b0ed2c,20151101,152439,11180,EP010951270069
1540,000000b0ed2c,20151101,164303,11006,EP003077660330
1540,000000b0ed2c,20151101,201426,11486,EP010883320157
1540,000000b0ed2c,20151101,201457,16123,EP004596600066
1540,000000b0ed2c,20151101,203300,10051,EP009285440054
1540,000000b0ed66,20151101,4009,99993,MP_MISSINGPROGRAM
1540,000000b0ed66,20151101,5413,99993,MP_MISSINGPROGRAM
1540,000000b0ed66,20151101,90000,58812,SH021467180000
1540,000000b0ed66,20151101,93057,61036,EP006384210193
1540,000000b0ed66,20151101,113000,31046,EP015291080053
1540,000000b0ed66,20151101,125736,59615,MV001591870000
1540,000000b0ed66,20151101,182303,48999,SH007007860000
1540,000000b0ed66,20151101,190836,21101,EP000168930672
1540,000000b0ed67,20151101,145624,48639,EP005544654697
1540,000000b0ed67,20151101,175047,61036,EP015716700102
1540,000000b0ed67,20151101,175825,31709,SH022733870000
1540,000000b0ed67,20151101,202708,99993,MP_MISSINGPROGRAM
1540,000000b0ed67,20151101,211217,42599,EP019667680005
1540,000000b0ed67,20151101,215837,57708,EP012124070165
1540,000000b0ed67,20151101,223029,42599,EP019667680005
1540,000000b0ede9,20151101,20000,65342,EP022650310002
1540,000000b0ede9,20151101,160000,65342,EP015778280022
1540,000000b0ede9,20151101,210000,11486,EP010883320159
1540,000000b0ee10,20151101,30200,11741,EP008556560909
1540,000000b0ee10,20151101,73000,11741,SH018301980000
1540,000000b0ee10,20151101,100000,11741,EP022533920005
1540,000000b0ee10,20151101,143000,11913,SH007196930000
1540,000000b0ef70,20151101,0,31709,EP010855880142
1540,000000b0ef70,20151101,80000,31709,EP000018937276
1540,000000b0ef70,20151101,94540,31709,SH006856680000
1540,000000b0ef70,20151101,140000,64312,MV000041510000
1540,000000b0ef70,20151101,214500,64312,MV000087260000
1540,000000b0efc4,20151101,706,99993,MP_MISSINGPROGRAM
1540,000000b0efc4,20151101,64649,58452,EP011775780041
1540,000000b0efc4,20151101,170000,46710,MV000782690000
1540,000000b0efc4,20151101,170932,99993,MP_MISSINGPROGRAM
1540,000000b0efc4,20151101,182610,42599,SP003189720000
1540,000000b0efc4,20151101,210000,30754,EP011583840142
1540,000000b0efc4,20151101,210210,31226,SP003189730000
1540,000000b0efc4,20151101,215445,31709,EP021847130006
1540,000000b0efe3,20151101,190047,66268,MV006296550000
1540,000000b0efec,20151101,0,11387,EP000037100975
1540,000000b0efec,20151101,554,12852,MV000085790000
1540,000000b0efec,20151101,161227,12852,MV000039600000
1540,000000b0efec,20151101,172253,10139,SH000000010000
1540,000000b0efec,20151101,172905,16616,EP004154020610
1540,000000b0efec,20151101,200557,18284,EP022238420003
1540,000000b0efec,20151101,200951,14771,EP012124070155
1540,000000b0efec,20151101,204101,31046,EP019637920015
1540,000000b0f19f,20151101,10000,10093,SH000000010000
1540,000000b0f19f,20151101,63000,10093,SH013822850000
1540,000000b0f1be,20151101,103000,16618,EP013304240056
1540,000000b0f1be,20151101,113000,16618,EP016361010060
1540,000000b0f1be,20151101,140000,16618,EP012586410006
1540,000000b0f1c7,20151101,165824,10021,MV001602060000
1540,000000b0f1c7,20151101,201323,14771,EP012124070155
1540,000000b0f1c7,20151101,210452,16331,EP011529650054
1540,000000b0f2f9,20151101,111600,31709,SH007656790000
1540,000000b0f2f9,20151101,165839,60150,MV007949570000
1540,000000b0f2f9,20151101,171713,99993,MP_MISSINGPROGRAM
1540,000000b0f2f9,20151101,215544,99993,MP_MISSINGPROGRAM
1540,000000b0f2f9,20151101,215806,10142,EP017123500057
1540,000000b0f3f2,20151101,110000,50747,SH022894310000
1540,000000b0f3f2,20151101,113000,50747,EP014328710037
1540,000000b0f3f2,20151101,120000,50747,EP018058050045
1540,000000b0f465,20151101,111349,12131,EP017123260009
1540,000000b0f465,20151101,121715,11948,SP003189620000
1540,000000b0f465,20151101,163053,42599,SP003189720000
1540,000000b0f465,20151101,210000,11150,EP015103710075
1540,000000b0f465,20151101,220100,11150,EP017389950131
1540,000000b0f4bc,20151101,83000,15952,EP005212626348
1540,000000b0f4bd,20151101,33000,30754,SH007110600000
1540,000000b0f4bd,20151101,71131,58988,EP000168272441
1540,000000b0f4bd,20151101,93726,60964,MV001425650000
1540,000000b0f4bd,20151101,200053,59615,MV000135600000
1540,000000b0f4c3,20151101,103000,10139,SH022199300000
1540,000000b0f4c3,20151101,183839,10989,EP009675940109
1540,000000b0f4c3,20151101,192042,11180,EP010951270010
1540,000000b0f4c3,20151101,210000,10057,EP019846840023
1540,000000b0f4c3,20151101,230000,10057,EP008151260263
1540,000000b0f4d2,20151101,24228,30754,SH022422680000
1540,000000b0f4d2,20151101,53000,30754,SH022422680000
1540,000000b0f4d2,20151101,60000,30754,SH011905870000
1540,000000b0f4d2,20151101,113000,30754,SH006420720000
1540,000000b0f4d2,20151101,163000,30754,SH000780690000
1540,000000b0f4d2,20151101,233000,49788,EP008048631028
1540,000000b0f506,20151101,60000,19746,SH007808970000
1540,000000b0f506,20151101,70000,19746,SH003947900000
1540,000000b0f54e,20151101,3000,32645,SH000199170000
1540,000000b0f54e,20151101,84849,58812,SH021247180000
1540,000000b0f54e,20151101,110000,49788,EP015409850051
1540,000000b0f576,20151101,15233,99993,MP_MISSINGPROGRAM
1540,000000b0f576,20151101,21846,10989,EP019326930043
1540,000000b0f576,20151101,120005,14902,EP015409850061
